first-contentful-paint,first-meaningful-paint,speed-index,total-blocking-time,estimated-input-latency,time-to-first-byte,first-cpu-idle,time-to-interactive,network-rtt,network-requests,dom-size,total-transfer-size,average-transfer-size,median-transfer-size,90th-percentile-transfer-size,95th-percentile-transfer-size,99th-percentile-transfer-size,average-transfer-time,median-transfer-time,90th-percentile-transfer-time,95th-percentile-transfer-time,99th-percentile-transfer-time,number-api-calls,lowest-time-to-widget,median-time-to-widget
5818.445,7183.945,13591.19641704777,9244.870000000003,1608.6,340.529,17966.815000000002,18879.815000000002,22.094,156,13225,294717,1889.2115384615386,316,5862,8383,15232,191.2841410262197,67.62150000021839,560.594999996867,874.0019999947837,1411.7679999965449,156,4941.724,6896.81
5945.923000000001,7369.922999999999,13528.3337517791,9654.218,519,256.455,18460.641,19370.641,25.628999999999998,156,13225,294691,1889.0448717948718,316,5862,8383,15222,180.16091025659188,63.78599999648798,586.4059999988419,757.3110000006868,1406.3580000018958,156,4902.027,6818.719
6098.808999999999,7605.121999999999,14294.268127497562,9517.565,1722.1333333333337,437.49399999999997,18572.374,19670.874,22.569999999999997,159,13225,296235,1863.1132075471698,326,5862,8383,15224,209.7640566039845,106.88500000442332,646.3679999918584,853.8229999983344,1538.513999997883,159,4750.242,7031.751
6023.687,7401.687000000001,13436.505569588984,9671.541999999998,1714.2000000000005,277.7,18513.229,19389.229,23.906,158,13225,296658,1877.5822784810127,321,5862,8383,15231,191.10174050641888,65.83049999622978,570.3510000045044,966.5220000020676,1554.0200000038412,158,4381.682,6728.912
5587.564,7602.064,13255.003803033971,9135.624,1514.6000000000001,173.826,17687.188,18730.688000000002,23.74,156,13225,364704,2337.846153846154,923,5862,8383,15236,205.26915384595705,93.5659999996731,585.3900000023996,819.7009999973131,1553.0009999990607,156,4347.204,6419.048
5782.357,7115.357,14092.544142875882,9369.440499999999,1624.8000000000002,306.096,18198.119,19315.619,22.214000000000002,156,13225,294718,1889.2179487179487,316,5862,8383,15230,175.15748076918123,70.21599999997578,487.8899999934104,675.4549999977094,1309.4110000012172,156,5089.21,7023.576
5618.691999999999,7814.691999999999,13674.490307877604,9325.372,1526,363.186,17846.564,19000.064,24.532,156,13230,324059,2077.301282051282,439,5871,8383,15247,175.5166474360182,83.5709999988873,482.6049999992759,664.639000003526,1256.6000000034785,156,4587.788,6893.171
6179.071,7460.071,13810.731985662853,9449.286,1724.2,302.599,18323.357,19258.357,22.487,159,13230,296192,1862.8427672955975,326,5862,8383,15241,198.73086792474206,65.32100000201493,567.7770000056778,885.5960000021411,1402.8889999989476,159,4941.453,6874.85
5929.0830000000005,7224.5830000000005,14041.64770586012,9421.654999999997,1747.8000000000002,316.31,18267.737999999998,19364.237999999998,22.6,156,13230,294779,1889.6089743589744,316,5862,8383,15229,183.92801923064349,58.41499999803095,496.6710000023232,858.966999997932,1516.0229999943645,156,5318.823,7304.949
5984.153,7310.153,14058.999771768691,8923.898000000001,1696.0000000000005,422.351,17788.051,18844.551,22.572000000000003,156,13230,294725,1889.2628205128206,316,5862,8383,15235,186.57387179453903,60.92649999954668,510.06799999483957,868.0119999971297,1544.5900000006015,156,5112.754,7021.937
5927.136,7397.636,13945.9809808856,9005.144,541.4000000000001,203.902,17805.712,18912.712,21.844,156,13230,294725,1889.2628205128206,316,5862,8383,15234,178.1114871797358,62.88449999892362,530.169999998996,747.4779999960931,1528.5530000049976,156,5065.063,6944.203
