first-contentful-paint,first-meaningful-paint,speed-index,total-blocking-time,estimated-input-latency,time-to-first-byte,first-cpu-idle,time-to-interactive,network-rtt,network-requests,dom-size,total-transfer-size,average-transfer-size,median-transfer-size,90th-percentile-transfer-size,95th-percentile-transfer-size,99th-percentile-transfer-size,average-transfer-time,median-transfer-time,90th-percentile-transfer-time,95th-percentile-transfer-time,99th-percentile-transfer-time,number-api-calls,lowest-time-to-widget,median-time-to-widget
63.07579803466797,2537.575798034668,7257.916604096499,8462.5,718.32,1.1680000000000001,12307.075798034668,12608.075798034668,0.07690000000000001,154,13313,0,0,0,0,0,0,179.28288311685577,90.2230000007081,475.9090000011175,733.323999998874,1268.8500000004353,154,2831.333,3908.504
255.07579803466797,2671.075798034668,7058.81779097873,7905.5,711.2800000000001,1.4429999999999998,11922.075798034668,12186.075798034668,0.0998,154,13313,0,0,0,0,0,0,162.5251623376143,81.57100000002399,411.99700000185436,689.5339999983586,1288.9519999983636,154,2843.678,3719.052
229.07579803466797,307.57579803466797,7394.126043255971,7942.5,1218.4,1.2309999999999999,11785.075798034668,12346.575798034668,0.10329999999999999,154,13313,0,0,0,0,0,0,167.52920779217592,89.61699999973288,427.20600000066986,657.2339999995967,1237.1430000009354,154,2974.025,4030
251.07579803466797,359.07579803466797,7035.13693421176,7961.5,1216.8,1.328,11980.075798034668,12298.075798034668,0.1083,155,13313,0,0,0,0,0,0,173.28232258076216,84.67700000012177,532.0090000006442,826.8339999991266,1581.5809999992375,155,2830.856,3729.045
64.07579803466797,464.7079223358154,7059.3504401372875,8287,1220.8,1.739,11999.075798034668,12263.075798034668,0.11549999999999999,154,13313,0,0,0,0,0,0,157.67653896109198,77.43900000064238,350.5549999999249,659.8260000004706,1303.0399999993285,154,2930.113,3813.404
90.07579803466797,205.57579803466797,7091.637250024223,8046,1219.2,1.131,11831.075798034668,12229.075798034668,0.09699999999999999,154,13313,0,0,0,0,0,0,154.87405844155722,78.71099999899499,352.30799999959663,651.8899999997935,1305.9780000001217,154,2940.17,3862.218
247.07579803466797,3085.075798034668,7281.134989654138,7865.5,722.8,3.197,11604.075798034668,12084.575798034668,0.0647,154,13308,0,0,0,0,0,0,182.42095454542394,93.76350000039233,409.4360000006858,725.4890000008091,1360.8170000004654,154,2895.82,3992.126
258.07579803466797,323.07579803466797,7280.9186854361415,7989.5,1216,1.574,11652.075798034668,12085.575798034668,0.1313,154,13308,0,0,0,0,0,0,173.53734415577327,88.48800000109198,480.4400000018682,685.2920000005109,1316.9449999986816,154,2928.771,3974.077
244.07579803466797,3047.575798034668,7535.042765914188,8310,716.8000000000001,1.8419999999999999,12067.075798034668,12500.575798034668,0.14250000000000002,154,13308,0,0,0,0,0,0,180.13727272725694,95.60249999897758,533.9049999979354,708.0140000004654,1227.9600000010669,154,2837.89,3955.669
281.07579803466797,367.57579803466797,7987.539061387355,8568.5,1218.4,1.68,12888.075798034668,13259.575798034668,0.10229999999999999,154,13308,0,0,0,0,0,0,182.96592857137168,94.95549999983335,343.9159999997685,750.989000000132,1344.0570000008495,154,3212.299,4335.8
263.07579803466797,2882.575798034668,7305.029949575053,8423,713.3142857142857,1.458,12485.075798034668,12776.575798034668,0.0937,154,13308,0,0,0,0,0,0,162.13916233761373,82.90500000161333,329.91999999958125,718.3759999987727,1285.6760000003544,154,2976.558,3928.139
62.07579803466797,2806.575798034668,7418.356486755074,9115,718.1714285714286,1.2550000000000001,13169.075798034668,13482.575798034668,0.1781,154,13308,0,0,0,0,0,0,159.6758831168362,85.20650000025378,351.59599999892026,728.1399999988182,1234.758000000309,154,2993.553,3987.625
71.07579803466797,168.07579803466797,8459.172075267135,9703.5,1216.8,2.065,14012.075798034668,14473.075798034668,0.0852,154,13308,0,0,0,0,0,0,173.63219480518495,101.11800000011723,390.3860000005686,781.0430000004205,1261.249000000981,154,3272.988,4458.242
75.07579803466797,2981.575798034668,8064.2546184014,9021.5,716.0000000000001,1.7469999999999999,13301.075798034668,13783.575798034668,0.15519999999999998,157,13308,0,0,0,0,0,0,160.308923566811,89.05199999912153,351.8009999995813,777.6689999984092,1245.1280000009808,157,3219.132,4199.03
68.07579803466797,3351.575798034668,8404.905682663742,9459.5,723.7,1.513,13975.075798034668,14403.075798034668,0.1545,154,13308,0,0,0,0,0,0,183.35599999991305,97.93100000058068,429.92500000104144,804.9710000003039,1297.6920000002128,154,3161.941,4328.997
264.07579803466797,3094.075798034668,7828.354315906357,9064,732.64,1.754,13168.075798034668,13608.575798034668,0.12219999999999999,154,13308,0,0,0,0,0,0,164.9244480519819,88.74600000034965,335.5059999990021,752.8409999986618,1310.7740000018196,154,3134.466,4166.157
71.07579803466797,2750.3960480346677,8291.742336662974,9795,739.28,1.6389999999999998,13783.075798034666,14334.075798034668,0.17459999999999998,154,13313,0,0,0,0,0,0,193.97388961045837,93.80799999903562,362.652999999686,802.500000000144,1294.2560000000005,154,3258.694,4564.46
64.07579803466797,424.2493223358154,7882.017029737286,9626.5,1218.4,1.4369999999999998,13738.075798034668,14084.075798034668,0.07819999999999999,155,13313,0,0,0,0,0,0,157.83441290318868,90.84500000018778,322.65100000055645,743.0860000003516,1197.9820000005718,155,3254.341,4277.777
72.07579803466797,2824.575798034668,7628.238839296291,9420,722.4000000000001,2.081,13532.075798034668,13951.575798034668,0.133,154,13313,0,0,0,0,0,0,173.63386363632077,98.33400000000151,393.55500000076194,785.5710000001286,1225.379999999344,154,3066.452,4057.255
