first-contentful-paint,first-meaningful-paint,speed-index,total-blocking-time,estimated-input-latency,time-to-first-byte,first-cpu-idle,time-to-interactive,network-rtt,network-requests,dom-size,total-transfer-size,average-transfer-size,median-transfer-size,90th-percentile-transfer-size,95th-percentile-transfer-size,99th-percentile-transfer-size,average-transfer-time,median-transfer-time,90th-percentile-transfer-time,95th-percentile-transfer-time,99th-percentile-transfer-time,number-api-calls,lowest-time-to-widget,median-time-to-widget
5722.683999999999,7300.871999999999,12589.085802992404,9353.94,1507.8000000000002,255.061,18171.624,19049.624,24.135,146,13250,285798,1957.5205479452054,152,6948,8381,15236,170.5301301369181,63.84800000130409,468.45900000438,756.20300000055,1440.5399999962342,146,4480.177,6767.04
6148.445,7417.445,14506.459986729704,9436.369999999999,1760.6000000000001,562.621,18524.815,19627.815,22.210000000000004,146,13250,285555,1955.8561643835617,152,6948,8381,15226,167.33456849311509,71.59649999939813,463.2749999980889,654.4459999997681,1486.3860000062105,146,5434.57,7352.48
5720.215,6990.714999999999,13990.099534733163,9335.689999999999,1562.2,248.66899999999998,18219.405,19090.405,24.224,149,13250,286925,1925.6711409395973,193,6948,8381,15237,160.42538926187075,60.51199999397388,489.2199999935641,726.9599999972168,1434.3529999995478,149,5074.6,6924.339
5807.117,7238.616999999999,13893.529019770056,9317.422000000002,1631.2000000000005,367.373,18258.039,19218.039,23.709,146,13250,285540,1955.7534246575342,152,6948,8381,15229,177.16404794513824,66.2870000048005,566.1800000025657,784.4719999979167,1530.635999994416,146,4625.997,7013.439
6014.812,7423.312,13878.342656137767,9295.292000000001,538,302.521,18149.604,19134.604,22.546000000000003,146,13250,285530,1955.6849315068494,152,6948,8381,15227,191.5865753422189,66.56399999870243,604.1659999984992,832.5789999923855,1581.9210000009812,146,5002.697,6963.05
6029.144,8901.644,13633.305497302696,9332.904000000002,425.6,175.96300000000002,18462.048,19270.048000000003,23.747,146,13255,384744,2635.2328767123286,923,6948,8381,15243,200.34171232835078,98.6530000019751,499.87399999117247,812.7669999990417,1524.9939999978756,146,4371.231,5961.552
5887.086,7265.586,13426.888435037177,9081.276000000002,1643.1999999999998,256.74399999999997,17930.362,18725.362,22.753999999999998,146,13255,285825,1957.7054794520548,152,6948,8381,15230,166.24506164404988,70.09249999688753,487.36500000073437,689.1219999974342,1413.2749999967418,146,4827.451,6737.844
6201.083066162109,7418.083066162109,13566.970654250124,9213.650933837891,1721.3333333333335,90.43,18350.234,19295.734,21.535,149,13255,286859,1925.2281879194632,192,6948,8381,15221,173.88226174507005,65.71499999693967,423.3180000025076,826.2310000058716,1574.0209999996443,149,4876.466,6761.044
5749.1005000000005,5749.1005000000005,13989.128355393887,9663.1425,2621.6000000000004,174.539,18739.743,19877.243000000002,23.735000000000003,146,13255,285991,1958.8424657534247,188.5,6948,8381,15222,170.8766301370734,71.11250000232062,440.908000001383,689.7119999958435,1425.345999998009,146,5098.282,7555.971
5831.535,7095.535000000001,13422.230222042941,9886.810000000001,1678.6000000000001,167.073,18822.845,19848.845,25.321,146,13255,285764,1957.2876712328766,152,6948,8381,15240,169.2577465750743,61.428499999683815,479.62699999461324,793.3999999995241,1543.2700000019022,146,4797.32,6837.944
5775.513000000001,7090.013,13638.931025265829,9328.158,1617.2000000000003,291.408,18272.171,19375.171000000002,23.171000000000003,146,13255,285557,1955.8698630136987,152,6948,8381,15246,164.8352808224628,70.22750000386407,434.3830000087386,671.867999998122,1410.4950000008214,146,4716.35,7110.015
6079.701999999999,7376.202000000001,15467.048769779616,11952.532,2968,346.957,20748.234,21877.734,29.039,147,13255,285989,1945.5034013605443,161,6948,8381,15245,171.78704761870196,69.28299999868125,483.65099999700345,700.9900000018869,1381.908000006575,147,5337.136,7371.193
6204.3315,7933.927000000001,14465.69004098038,9715.477499999997,1751.4666666666662,424.47,18888.808999999997,19726.308999999997,25.052999999999997,149,13255,386164,2591.7046979865772,918,6948,8381,15239,207.9619261742485,102.23999999861931,569.4109999942416,888.5399999996764,1530.9409999990528,149,4981.101,7612.338
6125.9529999999995,7448.9529999999995,13633.721622995101,9393.697999999999,1756.6,275.782,18498.650999999998,19461.650999999998,21.971,146,13255,285553,1955.8424657534247,152,6948,8381,15240,158.1834383562317,62.691999997769244,483.8040000008042,685.9520000026766,1375.145000003959,146,5053.971,7071.981
5946.611999999999,7229.611999999999,13310.677355770691,9229.591999999999,1681.0000000000002,377.18,18167.203999999998,19115.703999999998,22.767,146,13255,285575,1955.9931506849316,152,6957,8381,15224,178.01911643855175,64.83500000096346,507.61800000608525,729.2130000060564,1818.3470000037998,146,4413.724,6789.594
5953.983,7760.983,13684.719040153752,9496.6695,542.8,253.64400000000003,18607.661,19731.661,22.442,146,13255,285812,1957.6164383561643,152,6948,8381,15229,175.1098767120853,70.33249999986006,476.7550000037388,713.0679999988545,1576.9859999970417,146,4927.065,6921.956
6374.537,7662.537,13814.787106593496,9137.642,1851,338.52,18602.179,19698.679,25.369999999999997,146,13255,285550,1955.8219178082193,152,6948,8381,15231,157.2220890409231,63.91200000179675,486.8969999987092,684.5919999982016,1358.1749999978626,146,4627.666,7034.342
6058.107,7368.607,13618.70773332271,9945.3155,1702.0000000000002,322.314,18890.369,19978.369,21.793999999999997,149,13255,287064,1926.6040268456377,303,6948,8381,15226,173.62412080488704,74.58099999954551,549.5589999957364,798.5529999978925,1364.7009999968423,149,5139.876,7145.443
6404.632,6404.632,15062.001901631873,9650.228000000003,1919.2,307.968,19047.544,20074.044,24.967,146,13255,285401,1954.8013698630136,152,6948,8381,15229,276.9692123287979,122.10850000128941,822.5810000026715,1379.1669999996009,2253.940000000738,146,5633.611,7803.06
6811.383,8518.883000000002,15472.835188184896,10560.078000000001,2039.4000000000005,170.345,20663.461,21701.461000000003,23.119,146,13226,384923,2636.458904109589,922.5,6948,8381,15241,200.809657534043,100.31750000000022,422.4210000027102,835.5519999983716,1567.0440000000713,146,4849.026,7628.522
6725.053,8091.053,15021.656880494622,10252.797999999999,2017.8000000000002,327.954,20095.351,21269.351000000002,22.502,146,13226,285545,1955.7876712328766,152,6948,8381,15219,168.41933561644174,58.18499999810942,500.71399999979883,807.3690000008163,1409.911999999235,146,5312.273,7435.11
6752.442,8142.941999999999,14383.801901241062,9963.871999999998,1980.4,210.124,19902.814,20849.814,24.927,149,13226,286493,1922.7718120805368,188,6948,8381,15216,172.892422818878,62.29599998284411,541.1989999965858,826.5850000017099,1402.644000007147,149,4660.433,7153.964
6914.2495,8297.571,15513.392046393414,10073.1075,1981.4,270.662,20268.357,21401.357,21.734,146,13226,285955,1958.5958904109589,187.5,6948,8381,15237,193.63893150688423,71.24949999887217,523.7830000052014,775.2250000076881,1703.9659999955315,146,5565.765,7671.812
7260.419,8692.919,15919.093625056383,10391.7635,2152.2000000000003,328.30199999999996,20828.472999999998,22054.972999999998,23.669000000000004,146,13226,286206,1960.3150684931506,238.5,6948,8381,15235,171.22085616535995,80.68000000277674,441.0390000006184,672.921000009968,1360.1219999913974,146,5651.858,7854.6
5843.945,7090.445,13346.221774217556,9437.869999999999,1653,178.76600000000002,18089.315,19081.815000000002,22.322,146,13226,285905,1958.2534246575342,188.5,6948,8381,15216,169.1344520543851,69.22599999852991,521.1920000039004,773.9409999976577,1463.1599999965931,146,4729.066,6745.481
6084.042,7519.542,13584.543000269185,9408.971999999998,1709.8000000000002,383.323,18411.014,19318.514,25.108999999999995,149,13226,286488,1922.7382550335572,188,6948,8381,15230,172.60985905995452,63.410999994067474,496.36599998639616,814.5400000114544,1410.5790000078678,149,5040.893,7009.403
6129.719999999999,7916.719999999999,13939.299006401634,9582.52,1749.1999999999998,431.813,18898.239999999998,20016.239999999998,24.320999999999998,146,13231,385067,2637.445205479452,922.5,6948,8381,15227,196.8951164381332,84.32649999603024,481.0760000013383,854.5030000138767,1519.1309999967189,146,4673.337,7169.522
