first-contentful-paint,first-meaningful-paint,speed-index,total-blocking-time,estimated-input-latency,time-to-first-byte,first-cpu-idle,time-to-interactive,network-rtt,network-requests,dom-size,total-transfer-size,average-transfer-size,median-transfer-size,90th-percentile-transfer-size,95th-percentile-transfer-size,99th-percentile-transfer-size,average-transfer-time,median-transfer-time,90th-percentile-transfer-time,95th-percentile-transfer-time,99th-percentile-transfer-time,number-api-calls,lowest-time-to-widget,median-time-to-widget
2850.3292,4248.8288,7294.451480877136,4805.890799999999,690.2666666666667,256.509,10568.218399999998,10858.218399999998,0.112,257,13258,332622,1294.249027237354,371,5862,8368,13749,78.88767704280279,31.840000000203435,150.45300000008794,389.9030000005181,1007.5080000004843,257,2646.458,3657.481
2839.8705499999996,3074.968,7456.054055084689,4983.839750000001,809.9999999999998,251.605,11157.3205,11468.320500000002,0.1087,244,13258,327661,1342.872950819672,371,5862,8368,13749,84.77895081966747,31.86350000032733,156.30199999900586,438.906000000098,1080.2229999995832,244,2566.966,3577.52
2875.1771,3659.9826000000003,7759.522045404057,5854.422300000002,718.6400000000001,268.986,11679.599400000001,11946.599400000001,0.1082,245,13258,328255,1339.8163265306123,371,5862,8368,13749,81.82276734697686,31.816000000607396,152.91199999933067,393.45899999980065,1020.1620000001102,245,2506.957,4097.315
2880.9947,3690.4947,7496.392340149294,5154.818299999999,702.08,271.076,11032.813,11326.313,0.7997276500933408,246,13258,328126,1333.8455284552845,371,5862,8368,13758,81.36398373988851,31.881999999683117,154.02199999945068,394.487000000709,1022.2590000004777,246,2547.447,4170.345
2959.914516162109,3746.0906661621093,7594.022862169219,5644.8873838378895,718.96,183.791,11483.801899999999,11768.801899999999,0.9329999999999999,243,13258,327901,1349.3868312757202,371,5862,8368,13749,83.27560082305288,31.903999999996625,164.15799999919219,399.8950000008669,1026.4710000003513,243,2368.149,4034.881
2864.66575,3715.16575,7627.429352538644,5267.8979500000005,693.1999999999996,270.901,11214.5637,11531.0637,0.0811,243,13258,327553,1347.954732510288,371,5862,8368,13749,81.0345102880251,31.745999999875146,161.22600000053802,381.9990000004177,1014.3260000008235,243,2530.954,4132.615
2865.5764999999997,3587.0764999999997,7220.888496944877,4899.3025,693.5999999999997,322.65099999999995,10508.879,10758.379,20.98,244,13258,327935,1343.9959016393443,371,5862,8368,13749,81.9129713114252,31.936500000008994,163.3380000006981,381.89700000008764,1005.3809999996394,244,2569.339,4043.691
2872.3093000000003,3679.8093000000003,7706.317321738958,5590.896900000002,701.6999999999999,455.39200000000005,11202.2062,11360.206200000002,0.10709999999999999,244,13260,426888,1749.5409836065573,381,5862,8368,13749,131.6189918033375,44.07950000046645,306.86000000004816,469.9319999998914,1139.213999999816,244,2627.444,3906.317
2866.46555,3794.4655499999994,7800.865184839074,6012.817950000001,704.6857142857143,182.003,11966.3641,12223.3641,0.0815,242,13260,327180,1351.98347107438,371,5862,8368,13749,85.10023553721007,32.09000000028949,150.66800000034976,417.92200000035854,1100.8170000009134,242,2471.732,4014.63
3751.1392,5567.7876,8867.820137985696,5711.7192,650.0571428571429,249.281,12514.858399999997,12819.3584,0.0945,256,13260,332226,1297.7578125,371,5862,8368,13749,79.34350781252414,31.917500000264177,148.2319999997702,406.76000000022685,1014.9159999998226,256,2936.921,4254.272
3019.13645,4764.136450000001,8193.287142195186,5809.020250000001,710.3333333333331,253.694,11681.1567,11952.656700000001,0.10629999999999999,259,13260,332801,1284.945945945946,371,5862,8368,13749,80.2380463320476,31.753000000243834,145.52699999929598,401.2810000007429,1073.8039999999935,259,2918.773,4230.282
2888.155366162109,4622.21856616211,7752.360647943882,5417.646433837892,696.8,295.445,11313.365000000002,11624.865000000002,0.07690000000000001,258,13260,333389,1292.2054263565892,371,5862,8368,13749,77.48355813949925,31.896500000248665,139.700999999989,394.29599999919924,986.0499999993771,258,2719.91,4001.488
2843.3714,3694.8714,7660.904760680942,5582.602599999999,708.32,344.24600000000004,11309.473999999998,11518.473999999998,0.0757,243,13260,327593,1348.119341563786,371,5862,8368,13758,79.22584362137854,31.615000000623347,148.10100000009876,365.74000000020095,1024.7630000006502,243,2616.22,4188.93
2847.5201,2847.5201,7447.455463277223,5301.527300000002,820.0000000000008,192.668,11273.9454,11519.9454,0.0977,243,13260,327557,1347.9711934156378,371,5862,8368,13758,79.10976543210819,31.618000000147966,151.00000000011386,382.42700000085034,1003.6529999994118,243,2541.612,4138.402
2863.6156,3656.6156,7486.352227461202,5147.868399999999,701.5200000000001,191.764,11006.984,11233.984,0.0853,244,13260,327909,1343.889344262295,371,5862,8368,13749,82.57723360657232,31.913999999286258,147.0989999993876,443.1160000001241,1066.2429999997714,244,2557.036,4143.539
2941.1706,3797.6706000000004,7597.914206310123,5556.058600000002,691.6444444444447,245.814,11514.729199999998,11775.2292,0.099,243,13260,327535,1347.880658436214,371,5862,8368,13749,82.18562551438366,31.68499999995623,156.9100000001304,394.5220000001446,1007.8359999995375,243,2647.512,4250.1025
2781.491,2781.491,9100.4251892923,5216.787,813.9999999999999,258.26800000000003,11012.426,11377.926,20.695,245,13260,328085,1339.1224489795918,371,5862,8368,13749,86.85173469385205,31.633999999825086,149.91000000009308,444.69299999960293,1124.6099999993949,245,3867.902,4973.7905
2854.0318,3517.4938,7548.50889303322,5671.221400000002,716.6400000000001,278.045,11508.2532,11779.2532,0.0916,246,13260,328042,1333.5040650406504,371,5862,8368,13749,80.2657845528551,31.629000000347673,153.30700000013533,402.2860000005133,1013.1080000005021,246,2396.72,4068.704
2917.2089661621094,3767.3231661621094,7656.542847646915,5671.255633837891,714.16,277.682,11352.964599999996,11588.9646,0.0999,244,13260,427280,1751.1475409836066,381,5862,8368,13749,135.74851639341975,45.48599999943151,354.59999999951697,502.4039999997946,1161.0249999995985,244,2504.418,3793.889
2878.1677500000005,3103.7214000000004,7597.4737174415695,5152.1343499999975,823.9999999999993,244.771,10949.302099999999,11218.802099999999,0.10109999999999998,244,13260,328363,1345.75,371,5862,8368,13749,82.1034303278879,31.657999999680413,151.17599999905727,396.57999999935026,1065.1390000003462,244,2708.439,4280.206
2878.53835,3589.53835,7405.269151811255,5132.891350000003,711.8666666666667,170.22899999999998,10839.429700000002,11280.929700000002,0.11950000000000001,243,13260,331936,1365.991769547325,371,5862,8713,13749,83.54019341566202,31.627000000279107,153.98299999993662,399.41700000080294,1067.3269999999068,243,2354.611,4062.056
2844.2497000000003,3514.1072999999997,7682.714612454222,5696.773299999997,713.2799999999997,273.07599999999996,11458.453399999997,11700.953399999999,0.08750000000000001,244,13260,331209,1357.4139344262296,371,5862,8631,13758,80.48591393437752,31.673499999989087,150.2119999994615,392.10899999999356,1007.1359999997702,244,2503.861,4059.374
2927.9024,2927.9024,7373.843918253369,5050.656000000001,881.9999999999997,171.34199999999998,10750.058399999998,11024.058399999998,0.07909999999999999,245,13260,328316,1340.0653061224489,371,5862,8368,13749,83.08584081629853,31.612999999854654,150.342000000049,394.14300000020694,1055.7440000004628,245,2658.42,4100.561
2841.96295,2841.96295,7488.966724695107,5245.901549999999,813.9999999999997,289.908,11060.364499999998,11341.364499999998,0.08209999999999999,259,13260,333081,1286.027027027027,371,5862,8368,13749,80.67043243247515,31.64800000011781,155.40500000022038,398.2309999998851,1096.5050000002814,259,2728.255,4019.7615
2793.8601000000003,3810.3601000000003,7842.728339833584,6071.032100000002,714.6400000000001,264.477,11882.935800000001,12248.435800000003,0.11639999999999998,260,13260,333181,1281.4653846153847,371,5389,8368,13749,84.08906923076597,32.472000000226046,139.01299999955256,409.5829999995378,1079.2020000001555,260,2496.663,3911.754
3080.764566162109,3080.764566162109,8539.523390467435,6034.235433837892,560.8000000000001,264.778,12431.5,12946,20.317,243,13260,329606,1356.40329218107,371,5862,8368,13749,151.13895061733825,32.01500000010245,174.00399999928834,476.4979999995787,5323.211000000285,243,2859.632,4507.709
3015.3859999999995,4857.8859999999995,8641.387297670924,6093.5,712.4571428571429,266.83599999999996,12496.395999999999,12914.395999999999,20.886000000000003,256,13260,332334,1298.1796875,371,5862,8368,13749,85.52622656250676,32.159500000198605,151.01899999987515,404.54300000010363,1383.646999999285,256,2930.517,4203.179
3050.05775,3995.55775,8570.528155082195,6560.91975,726.1600000000001,260.815,13027.1605,13448.160500000002,0.1305,245,13260,328039,1338.9346938775511,371,5862,8368,13749,95.15161224492998,31.751999999945983,146.70900000079664,381.5610000003969,2274.1579999995074,245,2788.782,4477.603499999999
2997.0725,4067.7050000000004,8429.689323972347,6407.162499999999,715.9000000000003,278.188,12534.734999999997,12910.734999999999,20.148999999999997,249,13260,381346,1531.5100401606426,371,5862,8368,13749,97.09164257031294,32.53299999982992,177.4169999995634,450.2579999997588,1136.2370000004971,249,2829.236,4229.103
2999.014,3976.0119999999997,8523.411660673914,6257.491999999998,741.2000000000003,254.76099999999997,12272.003999999999,12616.503999999999,21.036,245,13253,376104,1535.1183673469388,371,5862,8368,13749,95.9620163264818,33.22899999938073,177.35500000086233,433.1669999998769,1060.4779999993777,245,2753.791,4799.329
